package_id,pip_name,source_id,url,domain,source_family
PIP-0179,tensorrt-cu12,SRC-0045,https://docs.nvidia.com/deeplearning/tensorrt/latest/installing-tensorrt/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0179,tensorrt-cu12,SRC-0044,https://docs.nvidia.com/deeplearning/tensorrt/latest/getting-started/support-matrix.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0179,tensorrt-cu12,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0179,tensorrt-cu12,SRC-0341,https://pypi.org/project/tensorrt/,pypi.org,pypi_package_metadata
PIP-0180,tensorrt-cu13,SRC-0339,https://pypi.org/project/tensorrt-cu13/,pypi.org,pypi_package_metadata
PIP-0180,tensorrt-cu13,SRC-0242,https://pypi.nvidia.com/tensorrt-cu13/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0180,tensorrt-cu13,SRC-0045,https://docs.nvidia.com/deeplearning/tensorrt/latest/installing-tensorrt/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0180,tensorrt-cu13,SRC-0044,https://docs.nvidia.com/deeplearning/tensorrt/latest/getting-started/support-matrix.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0180,tensorrt-cu13,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0180,tensorrt-cu13,SRC-0341,https://pypi.org/project/tensorrt/,pypi.org,pypi_package_metadata
PIP-0181,tensorrt-libs,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0181,tensorrt-libs,SRC-0341,https://pypi.org/project/tensorrt/,pypi.org,pypi_package_metadata
PIP-0182,tensorrt-cu12-bindings,SRC-0335,https://pypi.org/project/tensorrt-cu12-bindings/,pypi.org,pypi_package_metadata
PIP-0182,tensorrt-cu12-bindings,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0183,tensorrt-cu12-libs,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0183,tensorrt-cu12-libs,SRC-0336,https://pypi.org/project/tensorrt-cu12/,pypi.org,pypi_package_metadata
PIP-0184,tensorrt-cu13-bindings,SRC-0337,https://pypi.org/project/tensorrt-cu13-bindings/,pypi.org,pypi_package_metadata
PIP-0184,tensorrt-cu13-bindings,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0185,tensorrt-cu13-libs,SRC-0338,https://pypi.org/project/tensorrt-cu13-libs/,pypi.org,pypi_package_metadata
PIP-0185,tensorrt-cu13-libs,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0186,tensorrt-lean,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0187,tensorrt-lean-cu12,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0188,tensorrt-lean-cu13,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0189,tensorrt-rtx,SRC-0041,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0189,tensorrt-rtx,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0190,tensorrt-rtx-cu12,SRC-0041,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0190,tensorrt-rtx-cu12,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0191,tensorrt-rtx-cu13,SRC-0041,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0191,tensorrt-rtx-cu13,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0192,tensorrt-rtx-cu12-bindings,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0192,tensorrt-rtx-cu12-bindings,SRC-0041,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0193,tensorrt-rtx-cu12-libs,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0193,tensorrt-rtx-cu12-libs,SRC-0041,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0194,tensorrt-rtx-cu13-bindings,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0194,tensorrt-rtx-cu13-bindings,SRC-0041,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0195,tensorrt-rtx-cu13-libs,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0195,tensorrt-rtx-cu13-libs,SRC-0041,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0196,tensorrt-llm,SRC-0055,https://docs.nvidia.com/tensorrt-llm/index.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0196,tensorrt-llm,SRC-0213,https://nvidia.github.io/TensorRT-LLM/installation/linux.html,nvidia.github.io,other_project_docs
PIP-0196,tensorrt-llm,SRC-0340,https://pypi.org/project/tensorrt-llm/,pypi.org,pypi_package_metadata
PIP-0197,torch-tensorrt,SRC-0345,https://pypi.org/project/torch-tensorrt/,pypi.org,pypi_package_metadata
PIP-0197,torch-tensorrt,SRC-0151,https://github.com/pytorch/TensorRT/releases,github.com,github_repositories
PIP-0197,torch-tensorrt,SRC-0061,https://docs.pytorch.org/TensorRT/,docs.pytorch.org,pytorch_docs
PIP-0198,onnx-graphsurgeon,SRC-0042,https://docs.nvidia.com/deeplearning/tensorrt/latest/api/onnx-graphsurgeon-api.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0198,onnx-graphsurgeon,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0199,polygraphy,SRC-0043,https://docs.nvidia.com/deeplearning/tensorrt/latest/api/polygraphy-api.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0199,polygraphy,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0200,onnxslim,SRC-0302,https://pypi.org/project/onnxslim/,pypi.org,pypi_package_metadata
PIP-0201,nvidia-modelopt,SRC-0241,https://pypi.nvidia.com/,pypi.nvidia.com,nvidia_cuda_inference_docs
PIP-0201,nvidia-modelopt,SRC-0017,https://developer.nvidia.com/tensorrt,developer.nvidia.com,nvidia_cuda_inference_docs
PIP-0202,tritonclient,SRC-0047,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/client/README.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0202,tritonclient,SRC-0352,https://pypi.org/project/tritonclient/,pypi.org,pypi_package_metadata
PIP-0203,pytriton,SRC-0387,https://triton-inference-server.github.io/pytriton/,triton-inference-server.github.io,other_project_docs
PIP-0203,pytriton,SRC-0046,https://docs.nvidia.com/deeplearning/triton-inference-server/,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0204,triton-model-analyzer,SRC-0053,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/user_guide/model_analyzer.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0204,triton-model-analyzer,SRC-0350,https://pypi.org/project/triton-model-analyzer/,pypi.org,pypi_package_metadata
PIP-0205,triton-model-navigator,SRC-0050,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/model_navigator/README.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0205,triton-model-navigator,SRC-0351,https://pypi.org/project/triton-model-navigator/,pypi.org,pypi_package_metadata
PIP-0206,prometheus-client,SRC-0232,https://prometheus.github.io/client_python/,prometheus.github.io,other_project_docs
PIP-0206,prometheus-client,SRC-0052,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/user_guide/metrics.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0207,grpcio,SRC-0164,https://grpc.io/docs/languages/python/quickstart/,grpc.io,web_api_runtime_docs
PIP-0207,grpcio,SRC-0047,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/client/README.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0208,grpcio-tools,SRC-0163,https://grpc.io/docs/languages/python/basics/,grpc.io,web_api_runtime_docs
PIP-0209,geventhttpclient,SRC-0047,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/client/README.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0209,geventhttpclient,SRC-0272,https://pypi.org/project/geventhttpclient/,pypi.org,pypi_package_metadata
PIP-0210,nvidia-ml-py,SRC-0297,https://pypi.org/project/nvidia-ml-py/,pypi.org,pypi_package_metadata
PIP-0210,nvidia-ml-py,SRC-0016,https://developer.nvidia.com/management-library-nvml,developer.nvidia.com,nvidia_cuda_inference_docs
PIP-0211,kubernetes,SRC-0135,https://github.com/kubernetes-client/python,github.com,github_repositories
PIP-0211,kubernetes,SRC-0048,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/customization_guide/deploy.html,docs.nvidia.com,nvidia_cuda_inference_docs
PIP-0212,vllm,SRC-0080,https://docs.vllm.ai/en/stable/getting_started/installation/gpu/,docs.vllm.ai,llm_serving_docs
PIP-0212,vllm,SRC-0077,https://docs.vllm.ai/en/latest/getting_started/quickstart/,docs.vllm.ai,llm_serving_docs
PIP-0212,vllm,SRC-0079,https://docs.vllm.ai/en/latest/serving/openai_compatible_server/,docs.vllm.ai,llm_serving_docs
PIP-0212,vllm,SRC-0073,https://docs.vllm.ai/en/latest/configuration/engine_args/,docs.vllm.ai,llm_serving_docs
PIP-0212,vllm,SRC-0081,https://docs.vllm.ai/en/stable/usage/metrics/,docs.vllm.ai,llm_serving_docs
PIP-0213,flash-attn,SRC-0095,https://github.com/Dao-AILab/flash-attention,github.com,github_repositories
PIP-0213,flash-attn,SRC-0080,https://docs.vllm.ai/en/stable/getting_started/installation/gpu/,docs.vllm.ai,llm_serving_docs
PIP-0214,flashinfer-python,SRC-0025,https://docs.flashinfer.ai/installation.html,docs.flashinfer.ai,other_project_docs
PIP-0214,flashinfer-python,SRC-0074,https://docs.vllm.ai/en/latest/features/quantization/,docs.vllm.ai,llm_serving_docs
PIP-0215,flashinfer-cubin,SRC-0025,https://docs.flashinfer.ai/installation.html,docs.flashinfer.ai,other_project_docs
PIP-0216,flashinfer-jit-cache,SRC-0025,https://docs.flashinfer.ai/installation.html,docs.flashinfer.ai,other_project_docs
PIP-0217,sglang,SRC-0068,https://docs.sglang.io/,docs.sglang.io,other_project_docs
PIP-0218,sgl-kernel,SRC-0068,https://docs.sglang.io/,docs.sglang.io,other_project_docs
PIP-0218,sgl-kernel,SRC-0328,https://pypi.org/project/sgl-kernel/,pypi.org,pypi_package_metadata
PIP-0219,text-generation,SRC-0182,https://huggingface.co/docs/text-generation-inference/index,huggingface.co,huggingface_ecosystem_docs
PIP-0219,text-generation,SRC-0181,https://huggingface.co/docs/text-generation-inference/en/messages_api,huggingface.co,huggingface_ecosystem_docs
PIP-0220,litellm,SRC-0031,https://docs.litellm.ai/docs/,docs.litellm.ai,llm_serving_docs
PIP-0221,ray,SRC-0065,https://docs.ray.io/en/latest/serve/llm/user-guides/vllm-compatibility.html,docs.ray.io,llm_serving_docs
PIP-0222,xgrammar,SRC-0405,https://xgrammar.mlc.ai/,xgrammar.mlc.ai,other_project_docs
PIP-0222,xgrammar,SRC-0076,https://docs.vllm.ai/en/latest/features/structured_outputs/,docs.vllm.ai,llm_serving_docs
PIP-0223,outlines,SRC-0083,https://dottxt-ai.github.io/outlines/latest/,dottxt-ai.github.io,other_project_docs
PIP-0223,outlines,SRC-0076,https://docs.vllm.ai/en/latest/features/structured_outputs/,docs.vllm.ai,llm_serving_docs
PIP-0223,outlines,SRC-0182,https://huggingface.co/docs/text-generation-inference/index,huggingface.co,huggingface_ecosystem_docs
PIP-0224,lm-format-enforcer,SRC-0287,https://pypi.org/project/lm-format-enforcer/,pypi.org,pypi_package_metadata
PIP-0224,lm-format-enforcer,SRC-0076,https://docs.vllm.ai/en/latest/features/structured_outputs/,docs.vllm.ai,llm_serving_docs
PIP-0225,guidance,SRC-0076,https://docs.vllm.ai/en/latest/features/structured_outputs/,docs.vllm.ai,llm_serving_docs
PIP-0225,guidance,SRC-0182,https://huggingface.co/docs/text-generation-inference/index,huggingface.co,huggingface_ecosystem_docs
PIP-0226,compressed-tensors,SRC-0074,https://docs.vllm.ai/en/latest/features/quantization/,docs.vllm.ai,llm_serving_docs
PIP-0226,compressed-tensors,SRC-0158,https://github.com/vllm-project/llm-compressor,github.com,github_repositories
PIP-0227,llmcompressor,SRC-0074,https://docs.vllm.ai/en/latest/features/quantization/,docs.vllm.ai,llm_serving_docs
PIP-0227,llmcompressor,SRC-0158,https://github.com/vllm-project/llm-compressor,github.com,github_repositories
PIP-0228,gptqmodel,SRC-0075,https://docs.vllm.ai/en/latest/features/quantization/gptqmodel/,docs.vllm.ai,llm_serving_docs
PIP-0228,gptqmodel,SRC-0101,https://github.com/ModelCloud/GPTQModel,github.com,github_repositories
PIP-0229,autoawq,SRC-0078,https://docs.vllm.ai/en/latest/quantization/auto_awq.html,docs.vllm.ai,llm_serving_docs
PIP-0229,autoawq,SRC-0108,https://github.com/casper-hansen/AutoAWQ,github.com,github_repositories
PIP-0230,auto-gptq,SRC-0074,https://docs.vllm.ai/en/latest/features/quantization/,docs.vllm.ai,llm_serving_docs
PIP-0230,auto-gptq,SRC-0092,https://github.com/AutoGPTQ/AutoGPTQ,github.com,github_repositories
PIP-0231,torchao,SRC-0074,https://docs.vllm.ai/en/latest/features/quantization/,docs.vllm.ai,llm_serving_docs
PIP-0231,torchao,SRC-0152,https://github.com/pytorch/ao,github.com,github_repositories
PIP-0232,mistral-common,SRC-0137,https://github.com/mistralai/mistral-common,github.com,github_repositories
PIP-0232,mistral-common,SRC-0290,https://pypi.org/project/mistral-common/,pypi.org,pypi_package_metadata
PIP-0233,msgspec,SRC-0197,https://jcristharif.com/msgspec/,jcristharif.com,other_project_docs
PIP-0233,msgspec,SRC-0291,https://pypi.org/project/msgspec/,pypi.org,pypi_package_metadata
PIP-0234,uvloop,SRC-0100,https://github.com/MagicStack/uvloop,github.com,github_repositories
PIP-0234,uvloop,SRC-0355,https://pypi.org/project/uvloop/,pypi.org,pypi_package_metadata
PIP-0235,httptools,SRC-0099,https://github.com/MagicStack/httptools,github.com,github_repositories
PIP-0235,httptools,SRC-0277,https://pypi.org/project/httptools/,pypi.org,pypi_package_metadata
PIP-0236,h11,SRC-0165,https://h11.readthedocs.io/,h11.readthedocs.io,project_documentation
PIP-0236,h11,SRC-0276,https://pypi.org/project/h11/,pypi.org,pypi_package_metadata
PIP-0237,sse-starlette,SRC-0156,https://github.com/sysid/sse-starlette,github.com,github_repositories
PIP-0237,sse-starlette,SRC-0332,https://pypi.org/project/sse-starlette/,pypi.org,pypi_package_metadata
PIP-0238,watchfiles,SRC-0392,https://watchfiles.helpmanual.io/,watchfiles.helpmanual.io,other_project_docs
PIP-0238,watchfiles,SRC-0358,https://pypi.org/project/watchfiles/,pypi.org,pypi_package_metadata
PIP-0239,gguf,SRC-0410,https://github.com/ggml-org/llama.cpp/blob/master/gguf-py/README.md,github.com,llama_cpp_docs
PIP-0239,gguf,SRC-0408,https://github.com/ggml-org/llama.cpp,github.com,llama_cpp_docs
PIP-0240,exllamav2,SRC-0425,https://github.com/turboderp-org/exllamav2,github.com,exllamav2_docs
PIP-0240,exllamav2,SRC-0426,https://pypi.org/project/exllamav2/,pypi.org,pypi
PIP-0241,lmstudio,SRC-0424,https://lmstudio.ai/docs/python,lmstudio.ai,lmstudio_docs
PIP-0241,lmstudio,SRC-0422,https://lmstudio.ai/docs/developer/core/server,lmstudio.ai,lmstudio_docs
PIP-0241,lmstudio,SRC-0423,https://lmstudio.ai/docs/developer/openai-compat,lmstudio.ai,lmstudio_docs
PIP-0242,tabbyAPI,SRC-0427,https://github.com/theroyallab/tabbyAPI/,github.com,tabbyapi_docs
PIP-0242,tabbyAPI,SRC-0428,https://github.com/theroyallab/tabbyAPI/wiki/01.-Getting-Started,github.com,tabbyapi_docs
PIP-0243,llama.cpp,SRC-0408,https://github.com/ggml-org/llama.cpp,github.com,llama_cpp_docs
PIP-0243,llama.cpp,SRC-0409,https://github.com/ggml-org/llama.cpp/blob/master/tools/server/README.md,github.com,llama_cpp_docs
PIP-0244,koboldcpp,SRC-0429,https://github.com/LostRuins/koboldcpp,github.com,koboldcpp_docs
PIP-0244,koboldcpp,SRC-0430,https://github.com/LostRuins/koboldcpp/wiki,github.com,koboldcpp_docs
PIP-0245,jinja2,SRC-0431,https://jinja.palletsprojects.com/,jinja.palletsprojects.com,jinja_docs
PIP-0245,jinja2,SRC-0432,https://jinja.palletsprojects.com/en/stable/templates/,jinja.palletsprojects.com,jinja_docs
PIP-0246,hf-transfer,SRC-0433,https://github.com/huggingface/hf_transfer,github.com,huggingface_docs
PIP-0246,hf-transfer,SRC-0176,https://huggingface.co/docs/huggingface_hub/en/guides/download,huggingface.co,huggingface_ecosystem_docs
